No.,Gender,Age,Studies,Studies,Position,Date Hired
2357,Female,26,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2358,Female,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2359,Male,23,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2360,Female,27,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",7/16/18
2361,Female,35,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2362,Female,24,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2363,Female,25,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2364,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2365,Female,28,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2366,Male,45,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2367,Female,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2368,Female,24,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2369,Female,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2370,Female,22,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2371,Female,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2372,Male,24,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2373,Female,23,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2374,Male,35,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2375,Female,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2376,Male,35,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2377,Male,30,Middle School,Middle School,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2378,Male,61,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/18
2379,Female,40,"Bachelor's Degree ""Pasante""",Bachelor's Degree,AGENTE DE PROTECCION AL MIGRANTE,7/16/18
2380,Male,41,High School,High School,"AGENTE FEDERAL DE MIGRACION ""C""",1/16/19
2381,Female,27,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""C""",1/16/19
2382,Female,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",1/16/19
2383,Female,24,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",1/16/19
2384,Female,24,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",1/16/19
2385,Male,36,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",1/16/19
2386,Female,23,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",1/16/19
2387,Male,40,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",1/16/19
2388,Male,34,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",1/16/19
2389,Female,24,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",1/16/19
2390,Male,33,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",1/16/19
2391,Male,22,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",1/16/19
2392,Female,20,High School,High School,"AGENTE FEDERAL DE MIGRACION ""C""",1/16/19
2393,Female,27,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",1/16/19
2394,Male,53,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/1/19
2395,Male,51,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/1/19
2396,Male,32,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/1/19
2397,Male,33,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/1/19
2398,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/1/19
2399,Male,36,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/1/19
2400,Female,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/1/19
2401,Female,52,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/1/19
2402,Male,30,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/1/19
2403,Female,29,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/1/19
2404,Female,39,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",2/1/19
2405,Male,25,High School,High School,"AGENTE FEDERAL DE MIGRACION ""C""",2/16/19
2406,Male,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",2/16/19
2407,Male,39,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/19
2408,Female,42,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",2/16/19
2409,Male,30,High School,High School,"AGENTE FEDERAL DE MIGRACION ""C""",2/16/19
2410,Male,39,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/19
2411,Male,33,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/19
2412,Female,26,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/19
2413,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/19
2414,Female,28,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/19
2415,Male,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/19
2416,Female,37,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/19
2417,Female,24,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/19
2418,Female,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/19
2419,Female,23,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/19
2420,Male,29,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/19
2421,Male,54,Middle School,Middle School,"AGENTE FEDERAL DE MIGRACION ""C""",3/16/19
2422,Female,23,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/19
2423,Female,49,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/19
2424,Female,22,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/19
2425,Female,23,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/19
2426,Female,28,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/19
2427,Male,41,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",3/16/19
2428,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/19
2429,Female,27,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/19
2430,Male,33,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/19
2431,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/19
2432,Male,25,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/19
2433,Male,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/19
2434,Male,23,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/19
2435,Female,26,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/19
2436,Male,23,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/19
2437,Male,33,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/19
2438,Male,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/19
2439,Female,23,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/19
2440,Female,23,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/19
2441,Male,36,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/19
2442,Male,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/19
2443,Female,23,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/19
2444,Female,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/19
2445,Female,24,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/1/19
2446,Male,33,Bachelor's Degree,Bachelor's Degree,AGENTE DE PROTECCION AL MIGRANTE,4/1/19
2447,Male,29,High School,High School,"AGENTE FEDERAL DE MIGRACION ""C""",4/1/19
2448,Male,25,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/19
2449,Female,49,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/19
2450,Male,27,"Bachelor's Degree ""Pasante""",Bachelor's Degree,AGENTE DE PROTECCION AL MIGRANTE,4/16/19
2451,Male,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/19
2452,Male,24,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/19
2453,Male,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/19
2454,Female,28,Master's Degree,Master's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/19
2455,Female,37,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/19
2456,Female,35,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/19
2457,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/19
2458,Female,25,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/19
2459,Male,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/19
2460,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/19
2461,Male,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/19
2462,Male,24,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/19
2463,Female,26,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/19
2464,Female,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/19
2465,Female,24,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/19
2466,Male,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2467,Male,35,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2468,Female,35,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2469,Male,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2470,Male,34,Master's Degree,Master's Degree,"AGENTE DE PROTECCION AL MIGRANTE ""B""",4/16/19
2471,Female,32,Bachelor's Degree,Bachelor's Degree,"AGENTE DE PROTECCION AL MIGRANTE ""B""",4/16/19
2472,Male,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2473,Male,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2474,Male,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2475,Male,25,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2476,Male,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2477,Female,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2478,Male,49,Master's Degree,Master's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2479,Male,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2480,Female,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2481,Male,36,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2482,Female,28,Master's Degree,Master's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2483,Female,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2484,Female,31,Bachelor's Degree,Bachelor's Degree,"AGENTE DE PROTECCION AL MIGRANTE ""B""",4/16/19
2485,Male,35,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2486,Male,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2487,Female,26,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2488,Male,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2489,Female,36,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2490,Male,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2491,Female,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2492,Male,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2493,Male,36,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2494,Female,32,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2495,Female,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2496,Male,31,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2497,Female,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2498,Female,31,Master's Degree,Master's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2499,Female,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2500,Male,30,Master's Degree,Master's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2501,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE DE PROTECCION AL MIGRANTE ""B""",4/16/19
2502,Male,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2503,Female,24,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2504,Female,23,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2505,Male,32,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/19
2506,Female,35,Master's Degree,Master's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",5/1/19
2507,Male,35,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",5/1/19
2508,Male,36,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",5/1/19
2509,Female,40,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",5/1/19
2510,Male,40,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",5/1/19
2511,Female,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",5/1/19
2512,Female,30,Middle School,Middle School,"AGENTE FEDERAL DE MIGRACION ""B""",5/1/19
2513,Female,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",5/1/19
2514,Male,29,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",5/1/19
2515,Male,44,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",5/1/19
2516,Male,43,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",5/1/19
2517,Female,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",5/1/19
2518,Male,25,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",5/1/19
2519,Female,22,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",5/16/19
2520,Male,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",5/16/19
2521,Male,38,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",5/16/19
2522,Female,29,High School,High School,"AGENTE FEDERAL DE MIGRACION ""C""",5/16/19
2523,Female,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2524,Female,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2525,Male,37,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2526,Male,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2527,Male,25,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",6/1/19
2528,Female,27,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2529,Male,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2530,Male,37,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2531,Male,25,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2532,Female,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2533,Male,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2534,Female,26,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2535,Male,40,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2536,Male,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2537,Male,23,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2538,Female,36,Master's Degree,Master's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2539,Female,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2540,Male,31,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2541,Female,34,Bachelor's Degree,Bachelor's Degree,AGENTE DE PROTECCION AL MIGRANTE,6/1/19
2542,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2543,Female,37,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2544,Male,56,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2545,Female,32,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",6/1/19
2546,Male,24,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2547,Male,26,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2548,Male,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2549,Male,39,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2550,Male,25,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2551,Female,26,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2552,Male,51,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2553,Male,49,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2554,Male,24,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2555,Male,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2556,Female,24,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2557,Male,25,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2558,Male,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2559,Female,25,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2560,Male,24,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2561,Male,43,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2562,Male,41,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2563,Male,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2564,Female,24,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2565,Male,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2566,Male,27,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2567,Male,53,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2568,Male,63,Middle School,Middle School,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2569,Female,60,Middle School,Middle School,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2570,Male,45,Middle School,Middle School,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2571,Male,28,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2572,Male,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2573,Female,59,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2574,Male,39,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2575,Male,52,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2576,Male,39,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2577,Male,25,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/1/19
2578,Female,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/16/19
2579,Female,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/16/19
2580,Female,24,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/16/19
2581,Female,51,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/16/19
2582,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/16/19
2583,Male,59,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/16/19
2584,Female,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/16/19
2585,Female,25,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/16/19
2586,Female,41,Bachelor's Degree,Bachelor's Degree,AGENTE DE PROTECCION AL MIGRANTE,6/16/19
2587,Male,32,"Bachelor's Degree ""Pasante""",Bachelor's Degree,AGENTE DE PROTECCION AL MIGRANTE,6/16/19
2588,Female,32,Technical College,Technical College,AGENTE DE PROTECCION AL MIGRANTE,6/16/19
2589,Male,27,"Bachelor's Degree ""Pasante""",Bachelor's Degree,AGENTE DE PROTECCION AL MIGRANTE,6/16/19
2590,Female,28,Bachelor's Degree,Bachelor's Degree,AGENTE DE PROTECCION AL MIGRANTE,6/16/19
2591,Male,33,"Bachelor's Degree ""Pasante""",Bachelor's Degree,AGENTE DE PROTECCION AL MIGRANTE,6/16/19
2592,Female,42,Bachelor's Degree,Bachelor's Degree,AGENTE DE PROTECCION AL MIGRANTE,6/16/19
2593,Male,28,Master's Degree,Master's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",6/16/19
2594,Female,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/19
2595,Female,35,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",7/16/19
